ID,ADI,DURAK_KODU,geometry
580207,SARIGÜL,214322,POINT (29.1784509999925 41.0074210005551)
290613,MENEKŞE AİLE SAĞLIĞI MERKEZİ,200171,POINT (29.2784129999939 40.9402340005444)
292425,SAN-BİR 2,128182,POINT (28.6259909999702 41.0391330005593)
292491,ARDIÇLIEVLER,131481,POINT (28.6706579999742 41.0521440005616)
776,BOTAŞ,208292,POINT (29.2864310345518 40.8920479639548)
659132,ŞİŞLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ,118117,POINT (28.9848039999891 41.0653290005643)
580212,ESENKENT MAHALLE MUHTARLIĞI,214351,POINT (29.1859609999927 41.0023230005543)
290574,ESKİ SİLİVRİ CADDESİ,130952,POINT (28.5517439999617 41.0176520005556)
509280,YUNUS EMRE MAHALLESİ,215922,POINT (29.2558119999935 41.0189450005569)
740,SANAYİ CADDESİ,207531,POINT (29.2973369999941 40.9045600005387)
659172,NİŞANGAH,118722,POINT (28.9659579999886 41.0564280005627)
508860,GÖLYAKA,126322,POINT (28.6954099999761 41.0682660005642)
541,ÇAMLICA SOKAK,260322,POINT (29.3883859544827 40.8613100119961)
293676,MASLAK KAVŞAĞI,113272,POINT (29.0135370378478 41.1064199628435)
645,ÜÇYOL AĞZI,206592,POINT (29.2652519682224 40.9174650123721)
1018,YENGEÇ SOKAK,212452,POINT (29.3012489999942 40.8650940005326)
1175,ŞEYHLİ,227892,POINT (29.285156999994 40.9057680005389)
578362,GÜVEN MAHALLESİ,125061,POINT (28.8733209999859 41.0117790005555)
5251847,PENDİK MARİNA,226832,POINT (29.2303610000099 40.8712779991197)
5251857,IŞIKLAR MEZARLIK,185651,POINT (28.8175633504968 41.2316976518362)
5251858,IŞIKLAR MEZARLIK,185652,POINT (28.8179702333053 41.2313926019775)
5251927,NUMAN CADDESİ,290551,POINT (29.1847778167409 41.0401197834171)
5251928,NUMAN CADDESİ,290552,POINT (29.18520457682 41.0398953477006)
5251929,TAŞ OCAĞI-1,185821,POINT (28.8392121970592 41.2089826379956)
5251930,TAŞ OCAĞI-1,185822,POINT (28.83989079594 41.2084701002993)
5252046,GÖZDE ÇİFTLİK EVLERİ,186191,POINT (28.2510239998391 41.0994949991067)
5252055,BAHÇEM EVLER,186182,POINT (28.2514219998394 41.1037179991067)
5252056,TOKİ 2,186172,POINT (28.2529239998404 41.1128219991065)
5252112,ALİ ÇEŞME SOKAK,188111,POINT (28.3342189998908 41.2006569991063)
5252113,ALİ ÇEŞME SOKAK,188112,POINT (28.3341809998907 41.2007419991064)
5252161,SAĞLAM SOKAK,291041,POINT (29.2277650000098 41.2249339991116)
5252451,YEŞİLCE SOKAK,291571,POINT (29.2355111305671 41.2123663653054)
5252452,YEŞİLCE SOKAK,291572,POINT (29.2358008091407 41.2127678968568)
5252359,BALABANDERE CADDESİ GEÇİCİ-2,188861,POINT (29.0412657200609 41.1235483018135)
5252360,BALABANDERE CADDESİ GEÇİCİ-2,188871,POINT (29.0410350500856 41.1241625278015)
5252361,BALABANDERE CADDESİ GEÇİCİ-3,188881,POINT (29.0383819082966 41.1257401422215)
5252362,BALABANDERE CADDESİ GEÇİCİ-3,188882,POINT (29.0382317045918 41.1264068781584)
5252487,GAYRETTEPE,189451,POINT (29.004814218813 41.0634310549077)
5251968,HİLAL MAHALLESİ İLKOĞRETİM OKULU,290671,POINT (29.2633462000096 41.0182967991165)
5251969,HİLAL MAHALLESİ İLKÖĞRETİM OKULU,290672,POINT (29.2635925000096 41.0177720991165)
5251991,ÇİMEN SOKAK,185982,POINT (28.7535000523159 41.0929204184054)
5251992,ÇİMEN SOKAK,185981,POINT (28.7535536964962 41.0931791612399)
5252495,SUZAN AHMET YALKIN ORTAOKULU,291731,POINT (29.1245843060242 40.9480102127471)
5251889,HACIMAŞLI FABRİKALAR,185702,POINT (28.695206897587 41.1626440164824)
5251916,ULUBATLI CAMİ,290482,POINT (29.2809518880018 40.9908806814505)
5251917,ULUBATLI CAMİ,290491,POINT (29.2810444242129 40.991309888658)
5251947,TOKİ İLKOKULU,290612,POINT (29.1300070000109 40.9671359991176)
5252152,SİNEMKÖY SİTESİ,188241,POINT (29.0663962190073 41.2379525434352)
5252408,EĞİTİM VADİSİ,179352,POINT (28.6479339800514 40.9875043966259)
5252422,YAKUPLU CADDESİ,189201,POINT (28.6696827435746 41.0003982300745)
5252423,YAKUPLU KENT ORMANI,189211,POINT (28.6698726087072 41.0036412169928)
5252278,DÜŞLER VADİSİ,291012,POINT (29.23661600001 41.2051959991125)
5251936,TOPSELVİ MERKEZ CAMİ,290581,POINT (29.21738728222 40.8936307845288)
5251937,TOPSELVİ MERKEZ CAMİ,290582,POINT (29.2177278322607 40.8937405365491)
5252060,HUZUR CADDESİ,290801,POINT (29.0962581077197 40.9957999025727)
5252130,HADIMKÖY ÖMERLİ CADDESİ,188151,POINT (28.643815532277 41.1124395640661)
5252176,SALYAZI SOKAK,291122,POINT (29.2875855093248 40.9474499761201)
5252219,FEDA SOKAK,188382,POINT (28.7455084251818 41.1928445363857)
5252335,ŞEHİT MUSTAFA ALTINAN CADDESİ,188821,POINT (28.4848862416543 41.3360660680735)
5252336,ŞEHİT MUSTAFA ALTINAN CADDESİ,188822,POINT (28.4848540551461 41.335850576918)
5252454,YENİDOĞAN ŞEHİT EMRE BAYSAL ANADOLU LİSESİ,291582,POINT (29.2636309869422 41.0184949449404)
5252387,İZZETTİN GİRİŞ,189012,POINT (28.4986619970607 41.1680639889983)
5251922,KADIRGALAR CADDESİ,185801,POINT (28.9928576023496 41.0426260573002)
5251962,ALİYA İZZET BEGOVİÇ ÖĞR. YURDU,290602,POINT (29.1262600000109 40.9655819991176)
5251971,GÜNAY SOKAK,185911,POINT (28.6469375120929 40.9711421385104)
5251972,GÜNAY SOKAK,185912,POINT (28.6474431084923 40.9712140321793)
5252223,TAŞOLUK İLKOKULU,188402,POINT (28.7184707116354 41.1975589820983)
5252245,ŞANLI CADDESİ,291301,POINT (29.1330010000109 41.0023999991168)
5252246,ŞANLI CADDESİ,291302,POINT (29.1340164020442 41.0022354379828)
5252429,OSMANLI CADDESİ 2,189251,POINT (28.629704899616 40.9951585125612)
5252430,OSMANLI CADDESİ 2,189252,POINT (28.6299905548762 40.9950188262239)
5252432,BÜYÜKDERE CADDESİ,189262,POINT (28.6341920086019 40.9949273585731)
5252436,KALKAN CADDESİ,189282,POINT (28.63771782654 40.9995770186782)
5252437,DAVUTPAŞA CADDESİ,189291,POINT (28.6363962535959 41.0029575348794)
5252438,DAVUTPAŞA CADDESİ,189292,POINT (28.6361910646062 41.0028826395106)
5252439,BEYLİKDÜZÜ HALK EĞİTİM MERKEZİ,189301,POINT (28.6401696454364 41.008085965596)
5252442,ŞEHİTLER CADDESİ,189321,POINT (28.6443073780152 41.0170035750667)
5252075,DALYAN SOKAK,186262,POINT (28.5990627996637 40.9815709421538)
5252241,CUMHUR SOKAK,291281,POINT (29.1358908932792 41.0099974838804)
5252243,TARIK BUĞRA SOKAK,291291,POINT (29.1338062628493 41.0072381994143)
5252244,TARIK BUĞRA SOKAK,291292,POINT (29.1344634040579 41.0078676810957)
5252290,KAĞITHANE GARAJI,188641,POINT (28.9589663091671 41.0656307673539)
5252388,İSTASYON CADDESİ,189021,POINT (28.4895230403921 41.1584414543916)
5252389,İSTASYON CADDESİ,189022,POINT (28.4894559851667 41.1583061534471)
5251964,CANDOSTUM SOKAK,290662,POINT (29.1237840000109 40.9642569991176)
5251985,ZÜMRÜTLÜ SOKAK,290681,POINT (29.1329811435619 40.9681670974532)
5252094,212.SOKAK,186391,POINT (28.6616401617181 40.9756615577888)
5252122,BAĞLAN ÇIKMAZI,290911,POINT (29.1351681334811 41.1541765348632)
5252123,BAĞLAN ÇIKMAZI,290912,POINT (29.1350003738312 41.1538929586642)
5252309,BAYILDIM CADDESİ,188711,POINT (28.9944627778075 41.0415403222369)
5252392,ARDA SOKAK,189041,POINT (28.4630815984665 41.1463824533962)
5252393,ARDA SOKAK,189042,POINT (28.4634115101754 41.1465915009647)
5252316,MİLLİ İRADE CADDESİ,291431,POINT (29.2865610125809 40.9384407503786)
5252479,MANDIRA CADDESİ,189431,POINT (28.2422502878631 41.3115226170488)
5252480,MANDIRA CADDESİ,189432,POINT (28.2419109884225 41.3117724383009)
5251932,ARKOZ SOKAK,290561,POINT (29.2163900000101 40.898661999119)
5251933,ARKOZ SOKAK,290562,POINT (29.2163391431531 40.8987594920523)
5251979,YAŞAM VADİSİ 5,185952,POINT (28.6389678355083 40.9687245376852)
5251980,YAŞAM VADİSİ 4,185951,POINT (28.6387675392554 40.9686354416619)
5252148,PLAJ YOLU CADDESİ,188221,POINT (29.0582754068061 41.2352409777806)
5252149,PLAJ YOLU CADDESİ,188222,POINT (29.0590612940475 41.2354063754251)
5252180,MÜJDE SOKAK,291151,POINT (29.1173542568173 40.8688939379634)
5252181,ZİYAPAŞA,291161,POINT (29.1166622468915 40.8683199237141)
5252182,AŞKLAR YOLU,291171,POINT (29.1163188977792 40.866636308377)
5252183,NEVZATBEY SOKAK,291181,POINT (29.1214096706066 40.869430240796)
5252232,MECİT SOKAK,188451,POINT (28.7039406799118 41.1866547245191)
5252238,TEPEÖREN KÖYİÇİ,291261,POINT (29.389889000008 40.9094289991188)
5252239,TEPEÖREN KÖYİÇİ,291262,POINT (29.3900104091159 40.9090838548987)
5252289,BOĞAZKÖY,188631,POINT (28.7699184185202 41.1807366134424)
5252294,BAĞLAR CADDESİ,291401,POINT (29.2573915237929 41.1300502399885)
5252295,BAĞLAR CADDESİ,291402,POINT (29.2568344875589 41.1302563231243)
5252332,ÇİFTLİKKÖY BELGRAT YOLU,188802,POINT (28.4032703739305 41.3644026814493)
5252333,DAĞ SOKAK,188811,POINT (28.4206296538326 41.3366810261757)
5252334,DAĞ SOKAK,188812,POINT (28.4204365347834 41.3364574813726)
5252433,KUŞTEPE CADDESİ,189271,POINT (28.6377270874306 40.996087833936)
5252434,KUŞTEPE CADDESİ,189272,POINT (28.6380757746026 40.9963297503659)
5251874,KELEŞOĞLU CADDESİ,290391,POINT (29.246166531063 41.0108245320272)
5251906,GÜZELBAHÇE CADDESİ,204772,POINT (29.1580312318285 41.0913966216239)
5252222,TAŞOLUK İLKOKULU,188401,POINT (28.718672431986 41.1978592355276)
5252540,DAĞYENİCE YAZLIK YOLU,191561,POINT (28.4997252686193 41.2823344799228)
5252541,DAĞYENİCE YAZLIK YOLU,191562,POINT (28.4990386231113 41.2819454692863)
5252320,ÇANAKKALE ŞEHİTLERİ CADDESİ,188731,POINT (28.8619159883492 41.1081544006026)
5251878,ÜSLÜP SOKAK,290421,POINT (29.3436224134052 40.9083925322572)
5252043,TOKİ 3,186161,POINT (28.2578289998439 41.1089399991067)
5252044,TOKİ 2,186171,POINT (28.2527199998403 41.1127979991065)
5252197,MEZARLIK SOKAK,291202,POINT (29.2065651635738 40.9740780915187)
5252242,CUMHUR SOKAK,291282,POINT (29.1362490526309 41.0102332235233)
5252420,KUBİLAY CADDESİ,189182,POINT (28.6734797565317 40.9997543555651)
5252421,43. SOKAK,189191,POINT (28.6710546951427 40.9985260532613)
5252469,MARMARA ÜNİVERSİTESİ SON DURAK,291681,POINT (29.1273721542422 40.9652013110416)
5252531,ORBAYLAR ÇIKMAZI SOKAK,291821,POINT (29.1316984110551 40.8677397597485)
5252318,PENDİK KAYMAKAMLIĞI,291441,POINT (29.2410722663657 40.8808647679473)
5252346,ODABAŞI SOKAK,291491,POINT (29.4045887400206 40.9148205189348)
5252347,ODABAŞI SOKAK,291492,POINT (29.4044465829428 40.9146674876067)
5252461,TARİKİ HAS SOKAK,291641,POINT (29.1032160205772 40.9635314417835)
5252498,YOLALTI SOKAK,191381,POINT (28.4971357577289 41.1898375537068)
5251989,TOKİ MALTEPE ANADOLU LİSESİ,290701,POINT (29.1284994987084 40.9679575392718)
5251990,TOKİ MALTEPE ANADOLU LİSESİ,290702,POINT (29.1290097656198 40.9675320677547)
5252003,MUSTAFA KEMAL ATATÜRK CADDESİ,186011,POINT (28.4923243316169 41.0461065252562)
5252004,MUSTAFA KEMAL ATATÜRK CADDESİ,186012,POINT (28.4918891432041 41.0463710152576)
5252011,827. CADDE,186032,POINT (28.9086403000113 41.0780702991151)
5252474,UĞUR SALTAN SOKAK,189402,POINT (28.2421593615549 41.3198248010002)
5252159,ÇİFTLİK CADDESİ,291021,POINT (29.2361210000097 41.2146149991118)
5252160,ŞEHİT CEMİL ÇAKIR CADDESİ,291031,POINT (29.2353040000097 41.2214189991116)
5252279,RİVA KONAKLARI,291002,POINT (29.2354125276117 41.209035036829)
5252280,ÇİFTLİK CADDESİ,291022,POINT (29.2361910647285 41.2142642028367)
5252281,ŞEHİT CEMİL ÇAKIR CADDESİ,291032,POINT (29.2348481549925 41.2215551904237)
5252416,HAKİMİYET CADDESİ,189162,POINT (28.6739022341716 40.9972444302912)
5252418,BAŞKENT CADDESİ,189172,POINT (28.6765927064451 40.9980416847472)
5252488,KÜÇÜKÇEKMECE YANYOL,189461,POINT (28.7696717719246 40.9858249690649)
5252492,ATATÜRK CADDESİ,291711,POINT (29.236123325371 41.2198403192733)
5252493,ATATÜRK CADDESİ,291712,POINT (29.2362592048289 41.2202056161278)
5251938,ÇERKEZKÖY CADDESİ,185831,POINT (28.1117519106074 41.1071620283533)
5251939,ÇERKEZKÖY CADDESİ,185832,POINT (28.1119611229108 41.1065617903608)
5251944,HAYDAR ALİYEV ÖĞR.YURDU,290591,POINT (29.121174000011 40.9629769991176)
5252035,TATLIPINAR SOKAK,186132,POINT (28.3763730503872 41.091615497179)
5252118,BAHADIR ÇIKMAZI,290901,POINT (29.2474534182487 41.1847775591166)
5252119,BAHADIR ÇIKMAZI,290902,POINT (29.246861707028 41.1846579448728)
5252314,23 NİSAN CADDESİ,291421,POINT (29.1275800317797 40.8735669298711)
5252296,İNÖNÜ CADDESİ,188661,POINT (28.6950756449054 41.0170610143976)
5252297,İNÖNÜ CADDESİ,188662,POINT (28.6954659063171 41.0172006540185)
5252353,HAFIZ ALİ ÜSKÜDARLI CAMİ,291521,POINT (29.2707137000095 40.9884314991172)
5252354,HAFIZ ALİ ÜSKÜDARLI CAMİ,291522,POINT (29.2701616607876 40.9885603089464)
5251885,SERDAROĞLU DERESİ,290432,POINT (29.1775092614803 41.1711092851532)
5251907,İSTİNYE ÜNİVERSİTESİ KAMPÜSÜ,185762,POINT (28.9750500059004 41.102012201626)
5251908,İSTİNYE ÜNİVERSİTESİ KAMPÜSÜ,185761,POINT (28.9748280531044 41.1018302976401)
5251963,CANDOSTUM SOKAK,290661,POINT (29.1237766395795 40.964505042925)
5251974,MAVİ AKDENİZ CADDESİ,185921,POINT (28.6520336282744 40.973691117848)
5251975,FEDAİ ALTUN SPOR SALONU,185932,POINT (28.6532786705403 40.9765885709368)
5252527,KARADAĞ SOKAK,291791,POINT (29.1264186938758 40.8665411391386)
5252322,AYA YORGİ KİLİSESİ,291451,POINT (29.1195646938758 40.8503478573621)
5251918,MALTEPE MEYDAN,290501,POINT (29.1372260000108 40.9209919991185)
5251919,MALTEPE MEYDAN,290502,POINT (29.137352250116 40.9206682885393)
5252020,ELMALI KAVŞAĞI,227373,POINT (29.1211849330419 41.1384663838099)
5252021,ELMALI KAVŞAĞI,227374,POINT (29.1213094184658 41.1387242945914)
5252177,ALAÇAYIR,188251,POINT (28.6921607634761 41.0731436949531)
5252218,FEDA SOKAK,188381,POINT (28.7452965306696 41.1926346271627)
5252220,DOĞANER SOKAK,188391,POINT (28.7427013686442 41.1943623908515)
5252221,DOĞANER SOKAK,188392,POINT (28.7422157416232 41.1947966907804)
5252272,TUNÇ SOKAK,286212,POINT (29.2131280000102 41.0173949991165)
5251934,KAMBER SOKAK,290571,POINT (29.2070657022029 40.8986836854046)
5251935,KAMBER SOKAK,290572,POINT (29.2074010807709 40.8987772745945)
5252061,YAVUZ SELİM DEVLET HASTANESİ,289072,POINT (29.2068659648699 40.901229009583)
5252116,DELİKLİKAYA ALTINŞEHİR YOLU,188131,POINT (28.6731055707087 41.1118592751241)
5252298,ATALAY CADDESİ,188671,POINT (28.6946989754263 41.0234445447954)
5252299,ATALAY CADDESİ,188672,POINT (28.6944495299879 41.0238350923835)
5252390,İSTASYON,189031,POINT (28.4804558328145 41.1519355350622)
5252391,İSTASYON,189032,POINT (28.4803096524231 41.1517093377435)
5252363,DOLAPDERE,291541,POINT (29.196842840298 41.1806569408875)
5252364,DOLAPDERE,291542,POINT (29.1962994904725 41.180550202105)
5252516,ÇAĞLAYAN KAVŞAĞI,105612,POINT (28.9782341459717 41.0705790264556)
5252002,SİLİVRİ SON DURAK,101512,POINT (28.2154472517748 41.0829641940769)
5252444,RAUF SOKAK,189331,POINT (28.767774640501 41.1845799212549)
5251914,BAYRAK CADDESİ,205272,POINT (29.6058761123557 41.1674080677634)
5252384,İZZETTİN ŞEHİTLİK ANITI,189001,POINT (28.502998899078 41.1733386820389)
5252385,İZZETTİN ŞEHİTLİK ANITI,189002,POINT (28.502996216869 41.1731165965083)
5252386,İZZETTİN GİRİŞ,189011,POINT (28.4987545332717 41.1681730213066)
5252394,MİLLET BAHÇESİ,189051,POINT (28.46261323086 41.1454973004013)
5252529,YAVERBEY SOKAK 2,291811,POINT (29.1259776705623 40.8679365077189)
5252486,PİKNİK ALANI,291702,POINT (29.2355159438304 41.1231400579704)
5251988,ATAMAN SOKAK,290691,POINT (29.1369553150312 40.9687916154285)
5251997,KUTLUCA SOKAK,290731,POINT (29.2730534693381 40.9371772477279)
5252117,DELİKLİKAYA ALTINŞEHİR YOLU,188132,POINT (28.6727273792375 41.1120138699307)
5252128,ALTAY SOKAK,188141,POINT (29.0280270000116 41.090243999115)
5252146,NAZARLIK ÇIKMAZI,290961,POINT (29.0920945947789 41.1015197390605)
5252198,ESTERGON SOKAK,291211,POINT (29.2303118183197 40.9668712029305)
5252233,HESAP SOKAK,188461,POINT (28.7666616379359 41.2075062534286)
5252234,GÖKTÜRK CADDESİ,188471,POINT (28.7672153390548 41.2046805368258)
5252235,GÖKTÜRK CADDESİ,188472,POINT (28.7676230135655 41.2051100424874)
5251912,ORMAN İŞLETME MÜDÜRLÜĞÜ İTFAİYE,290471,POINT (29.1047458895918 41.0641521118117)
5251913,ORMAN İŞLETME MÜDÜRLÜĞÜ İTFAİYE,290472,POINT (29.1050505542081 41.0631984390566)
5252073,IŞIK SOKAK,186291,POINT (28.5989209999794 40.9891049991143)
5252074,IŞIK SOKAK,186292,POINT (28.5988579999793 40.9890949991142)
5252095,212.SOKAK,186392,POINT (28.6616481959917 40.9755299489615)
5252121,DEMİRKAPI MAHALLESİ,123472,POINT (28.8400938522353 41.0520616027006)
5252173,MOLLA GÜRANİ SOKAK,291111,POINT (29.2905565248794 40.9411321425545)
5252174,MOLLA GÜRANİ SOKAK,291112,POINT (29.2899718033142 40.9406337211217)
5252443,RAUF SOKAK,189332,POINT (28.768032061933 41.1844601680365)
5252522,MİMARSİNAN YAT LİMANI,191491,POINT (28.5635030178896 41.0171210312524)
5252287,GÜZELYAYLA CAMİİ,120273,POINT (28.9436043774722 41.0820820492576)
5252424,GÜLYALI CADDESİ,189221,POINT (28.6250578981582 41.0030940202934)
5252425,OSMANLI CADDESİ,189231,POINT (28.6285066852124 41.002777044637)
5252426,OSMANLI CADDESİ,189232,POINT (28.628757500451 41.0026452114025)
5252427,KONAKLAR,189241,POINT (28.6290103892276 40.9984396775475)
5252428,KONAKLAR,189242,POINT (28.6292142371128 40.9987190354284)
5251976,FEDAİ ALTUN SPOR SALONU,185931,POINT (28.6529281960476 40.976331090149)
5252034,TATLIPINAR SOKAK,186131,POINT (28.3760843474636 41.0920649854408)
5252062,HOŞDERE ESENYURT YOLU,186251,POINT (28.6722600062703 41.0496591287711)
5252063,HOŞDERE ESENYURT YOLU,186252,POINT (28.6724162224216 41.049426413478)
5252082,PROF. HÜSEYİN KAPTAN SOKAK,290821,POINT (29.1474862028827 40.9552794716383)
5252083,BAŞIBÜYÜK TOKİ KONUTLARI,290831,POINT (29.1487295592795 40.9541159549193)
5252084,SÜREYYAPAŞA TÜRBESİ,290841,POINT (29.1478042770267 40.9520509308982)
5252249,ŞAHİN CADDESİ,291321,POINT (29.1306133190758 41.0007960055843)
5252250,ŞAHİN CADDESİ,291322,POINT (29.1311685363419 41.0012210997358)
436,MEDENİYET BULVARI,229142,POINT (29.3889200000081 40.9131549991187)
579107,ŞEHİT ERDAL BALİ,125622,POINT (28.8591209999853 41.0395970005599)
5249556,YENİCİ MEHMET PEHLİVAN,180422,POINT (28.3259059999583 41.090943999113)
5250052,HALKALI MARMARAY,301742,POINT (28.7681310000003 41.0188049991147)
5251012,İST. ENDÜSTRİ VE SERBEST BÖLGESİ,288111,POINT (29.3770000000081 40.883699999119)
5252400,BEYLİKDÜZÜ PAZARI,189091,POINT (28.6306396346049 41.0030795603366)
5252401,BEYLİKDÜZÜ PAZARI,189092,POINT (28.6312726359325 41.0033022213286)
5252407,CEYLAN SOKAK,189122,POINT (28.6469530096637 41.0012725471571)
5251845,BOZAHLAT MEVKİ,290261,POINT (29.8241327609261 41.1107988802195)
5251846,BOZAHLAT MEVKİ,290262,POINT (29.8238618578156 41.1112151806254)
5251888,HACIMAŞLI FABRİKALAR,185701,POINT (28.6957232228224 41.1622522739222)
5252209,ARNAVUTKÖY METRO,188322,POINT (28.7490017289185 41.1783946622602)
5252210,ARNAVUTKÖY ŞEHİR PARKI,188331,POINT (28.7469276228981 41.1800951751877)
5252431,BÜYÜKDERE CADDESİ,189261,POINT (28.6339425631635 40.994718840447)
5252477,ESKİ CAMİ SOKAK,189421,POINT (28.239888913668 41.3145392348996)
5252478,ESKİ CAMİ SOKAK,189422,POINT (28.2395992350942 41.3132377915037)
5252512,YAVUZ SOKAK,178072,POINT (28.6069327800007 40.968655479117)
5251866,KEVSER SOKAK,290341,POINT (29.064916733602 41.0292270207324)
5251879,GOP YENİ MAHALLE METRO,300861,POINT (28.8938739523361 41.08293212118)
5251880,GOP YENİ MAHALLE METRO,301861,POINT (28.8932838663528 41.082944251617)
5251900,YENİKAPI,185721,POINT (28.9422797110313 41.0002307697356)
5252000,ÇINARLI CADDESİ,186001,POINT (28.6807733206889 41.0860751938433)
5252001,ÇINARLI CADDESİ,186002,POINT (28.6797785252026 41.0858974737876)
5252009,KAZIM KARABEKİR CAMİ,182612,POINT (28.9101521484984 41.0795590909502)
5252010,827. CADDE,186031,POINT (28.9086163000113 41.0782450991152)
5252415,HAKİMİYET CADDESİ,189161,POINT (28.6737024095999 40.9971006996183)
5252417,BAŞKENT CADDESİ,189171,POINT (28.6768126475843 40.9979394550443)
5252419,KUBİLAY CADDESİ,189181,POINT (28.6739370731688 40.9996015210109)
5252490,MEHMET YAREN GÜMELİ İLKOKULU,191371,POINT (28.7836488698155 41.0843598246773)
5252491,MEHMET YAREN GÜMELİ İLKOKULU,191372,POINT (28.7833350513607 41.0841323835109)
5252525,1. CADDE,291772,POINT (29.1391479894812 40.9897828876324)
5252524,1. CADDE,291771,POINT (29.139025948971 40.9899651016146)
5252530,TEVFİK FİKRET CADDESİ,191511,POINT (28.6051336872843 40.9897834767673)
5251966,220.SOKAK,185901,POINT (28.7639983696654 41.0459590244042)
5251967,220.SOKAK,185902,POINT (28.7639353377535 41.0458143885626)
5252115,AKALAN İHSANİYE YOLU,188122,POINT (28.3997626979495 41.2578019954206)
5252263,MİLLET CADDESİ,188531,POINT (28.5496969999693 41.0346069991128)
5252266,ÇİĞDEM CADDESİ,188552,POINT (28.5472159999688 41.0277569991129)
